Name,BLDG_CH,BLDG_NUM,NUM_APTS_C,NUM_FLOORS,Position X,Position Y,Position Z,STREET_COD
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,180096.5200,654593.4400,65.3200,
Attribute Definition,,,,,180084.6500,654582.6503,65.3200,
Attribute Definition,,,,,180084.6500,654580.0999,65.3200,
Attribute Definition,,,,,180084.6500,654578.8160,65.3200,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,180114.6500,654593.2100,64.6800,
Attribute Definition,,,,,180096.5200,654594.6903,65.3200,
Attribute Definition,,,,,180096.5200,654592.1399,65.3200,
Attribute Definition,,,,,180096.5200,654590.8560,65.3200,
Circle,,,,,,,,
4402,,,,,180084.8200,654568.5800,65.0100,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,180116.9400,654604.7760,64.5100,
Circle,,,,,,,,
Attribute Definition,,,,,180116.9400,654608.6103,64.5100,
Attribute Definition,,,,,180116.9400,654606.0599,64.5100,
4402,,,,,180084.6500,654581.4000,65.3200,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,180084.8200,654565.9960,65.0100,
Circle,,,,,,,,
Attribute Definition,,,,,180084.8200,654569.8303,65.0100,
Attribute Definition,,,,,180084.8200,654567.2799,65.0100,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,180124.2800,654638.1003,64.3000,
Line,,,,,,,,
Attribute Definition,,,,,180129.0100,654700.7899,63.9900,
Attribute Definition,,,,,180129.0100,654699.5060,63.9900,
4402,,,,,180124.2800,654636.8500,64.3000,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,180162.1000,654668.1303,63.3300,
Line,,,,,,,,
Attribute Definition,,,,,180124.2800,654635.5499,64.3000,
Attribute Definition,,,,,180124.2800,654634.2660,64.3000,
4402,,,,,180162.1000,654666.8800,63.3300,
Attribute Definition,,,,,180129.0100,654703.3403,63.9900,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,180085.8200,654593.1900,65.3200,
Attribute Definition,,,,,180114.6500,654594.4603,64.6800,
Attribute Definition,,,,,180114.6500,654591.9099,64.6800,
Attribute Definition,,,,,180114.6500,654590.6260,64.6800,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,180129.0100,654702.0900,63.9900,
Attribute Definition,,,,,180085.8200,654594.4403,65.3200,
Attribute Definition,,,,,180085.8200,654591.8899,65.3200,
Attribute Definition,,,,,180085.8200,654590.6060,65.3200,
Attribute Definition,,,,,180144.1400,654358.5203,59.5800,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,180151.6400,654420.7903,61.1700,
Line,,,,,,,,
Attribute Definition,,,,,180146.9600,654366.7899,59.8400,
Attribute Definition,,,,,180146.9600,654365.5060,59.8400,
4402,,,,,180151.6400,654419.5400,61.1700,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,180097.3100,654403.5303,61.8300,
Line,,,,,,,,
Attribute Definition,,,,,180151.6400,654418.2399,61.1700,
Attribute Definition,,,,,180151.6400,654416.9560,61.1700,
4402,,,,,180097.3100,654402.2800,61.8300,
Attribute Definition,,,,,180146.9600,654369.3403,59.8400,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,180216.2000,654534.8200,61.6300,
Attribute Definition,,,,,180116.2800,654475.4103,63.2100,
Attribute Definition,,,,,180116.2800,654472.8599,63.2100,
Attribute Definition,,,,,180116.2800,654471.5760,63.2100,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,180146.9600,654368.0900,59.8400,
Attribute Definition,,,,,180216.2000,654536.0703,61.6300,
Attribute Definition,,,,,180216.2000,654533.5199,61.6300,
Attribute Definition,,,,,180216.2000,654532.2360,61.6300,
Circle,,,,,,,,
Attribute Definition,,,,,180002.1500,654458.0803,62.9400,
Attribute Definition,,,,,180002.1500,654455.5299,62.9400,
Line,,,,,,,,
Attribute Definition,,,,,180057.4700,654550.7060,64.8600,
4402,,,,,180002.1500,654456.8300,62.9400,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179999.9400,654453.9103,62.8000,
Attribute Definition,,,,,179999.9400,654451.3599,62.8000,
Line,,,,,,,,
Attribute Definition,,,,,180002.1500,654454.2460,62.9400,
4402,,,,,179999.9400,654452.6600,62.8000,
Line,,,,,,,,
Attribute Definition,,,,,180057.4700,654551.9899,64.8600,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,180004.0500,654437.7303,62.6900,
Line,,,,,,,,
Attribute Definition,,,,,180097.3100,654400.9799,61.8300,
Attribute Definition,,,,,180097.3100,654399.6960,61.8300,
4402,,,,,180004.0500,654436.4800,62.6900,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,180057.4700,654554.5403,64.8600,
Line,,,,,,,,
Attribute Definition,,,,,180004.0500,654435.1799,62.6900,
Attribute Definition,,,,,180004.0500,654433.8960,62.6900,
4402,,,,,180057.4700,654553.2900,64.8600,
Circle,,,,,,,,
Attribute Definition,,,,,180175.2100,654546.8860,61.9500,
4402,,,,,180041.2300,654551.9500,64.7600,
Line,,,,,,,,
Attribute Definition,,,,,180175.2100,654548.1699,61.9500,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,180175.2100,654550.7203,61.9500,
Attribute Definition,,,,,180041.2300,654549.3660,64.7600,
4402,,,,,180050.8300,654539.7400,64.8100,
Line,,,,,,,,
Attribute Definition,,,,,180041.2300,654550.6499,64.7600,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,180041.2300,654553.2003,64.7600,
Line,,,,,,,,
Attribute Definition,,,,,180175.1100,654594.4699,62.5300,
Attribute Definition,,,,,180175.1100,654593.1860,62.5300,
4402,,,,,180144.0100,654670.7200,63.5500,
Attribute Definition,,,,,180175.1100,654597.0203,62.5300,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,180144.0100,654669.4199,63.5500,
Attribute Definition,,,,,180144.0100,654668.1360,63.5500,
4402,,,,,180175.2100,654549.4700,61.9500,
Attribute Definition,,,,,180144.0100,654671.9703,63.5500,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,180161.5100,654542.0700,62.8400,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,180037.9100,654555.9160,64.7200,
Circle,,,,,,,,
Attribute Definition,,,,,180037.9100,654559.7503,64.7200,
Attribute Definition,,,,,180037.9100,654557.1999,64.7200,
4402,,,,,180116.2800,654474.1600,63.2100,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,180161.5100,654539.4860,62.8400,
Circle,,,,,,,,
Attribute Definition,,,,,180161.5100,654543.3203,62.8400,
Attribute Definition,,,,,180161.5100,654540.7699,62.8400,
Line,,,,,,,,
Attribute Definition,,,,,180050.8300,654537.1560,64.8100,
4402,,,,,180181.6600,654506.8500,62.5300,
Line,,,,,,,,
Attribute Definition,,,,,180050.8300,654538.4399,64.8100,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,180050.8300,654540.9903,64.8100,
Attribute Definition,,,,,180181.6600,654504.2660,62.5300,
4402,,,,,180037.9100,654558.5000,64.7200,
Line,,,,,,,,
Attribute Definition,,,,,180181.6600,654505.5499,62.5300,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,180181.6600,654508.1003,62.5300,
4402,,,,,179962.5600,654562.2400,61.5500,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,179940.9400,654406.5160,60.4900,
Circle,,,,,,,,
Attribute Definition,,,,,179940.9400,654410.3503,60.4900,
Attribute Definition,,,,,179940.9400,654407.7999,60.4900,
4402,,,,,180106.9100,654388.2500,61.4800,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,179962.5600,654559.6560,61.5500,
Circle,,,,,,,,
Attribute Definition,,,,,179962.5600,654563.4903,61.5500,
Attribute Definition,,,,,179962.5600,654560.9399,61.5500,
Line,,,,,,,,
Attribute Definition,,,,,179939.3200,654468.3560,60.3300,
4402,,,,,179973.7900,654594.1500,62.1600,
Line,,,,,,,,
Attribute Definition,,,,,179939.3200,654469.6399,60.3300,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179939.3200,654472.1903,60.3300,
Attribute Definition,,,,,179973.7900,654591.5660,62.1600,
4402,,,,,179940.9400,654409.1000,60.4900,
Line,,,,,,,,
Attribute Definition,,,,,179973.7900,654592.8499,62.1600,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179973.7900,654595.4003,62.1600,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,180132.3500,654372.1800,60.5800,
Attribute Definition,,,,,180131.3600,654339.7503,59.5800,
Attribute Definition,,,,,180131.3600,654337.1999,59.5800,
Attribute Definition,,,,,180131.3600,654335.9160,59.5800,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,180144.1400,654357.2700,59.5800,
Attribute Definition,,,,,180132.3500,654373.4303,60.5800,
Attribute Definition,,,,,180132.3500,654370.8799,60.5800,
Attribute Definition,,,,,180132.3500,654369.5960,60.5800,
Circle,,,,,,,,
4402,,,,,180116.7500,654382.3300,60.5800,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,180106.9100,654385.6660,61.4800,
Circle,,,,,,,,
Attribute Definition,,,,,180106.9100,654389.5003,61.4800,
Attribute Definition,,,,,180106.9100,654386.9499,61.4800,
4402,,,,,180131.3600,654338.5000,59.5800,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,180116.7500,654379.7460,60.5800,
Circle,,,,,,,,
Attribute Definition,,,,,180116.7500,654383.5803,60.5800,
Attribute Definition,,,,,180116.7500,654381.0299,60.5800,
Line,,,,,,,,
Attribute Definition,,,,,180174.8000,654582.8703,62.3700,
Attribute Definition,,,,,180174.8000,654580.3199,62.3700,
Attribute Definition,,,,,180174.8000,654579.0360,62.3700,
Circle,,,,,,,,
4402,,,,,180174.8000,654581.6200,62.3700,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,180242.5100,654464.1803,60.3500,
Attribute Definition,,,,,180242.5100,654461.6299,60.3500,
Attribute Definition,,,,,180242.5100,654460.3460,60.3500,
Circle,,,,,,,,
4402,,,,,180242.5100,654462.9300,60.3500,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,180292.8600,654365.5860,58.5500,
Circle,,,,,,,,
Attribute Definition,,,,,180288.7700,654394.0603,58.9200,
Attribute Definition,,,,,180288.7700,654391.5099,58.9200,
Line,,,,,,,,
Attribute Definition,,,,,179999.9400,654450.0760,62.8000,
4402,,,,,180288.7700,654392.8100,58.9200,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,180292.8600,654369.4203,58.5500,
Attribute Definition,,,,,180292.8600,654366.8699,58.5500,
Line,,,,,,,,
Attribute Definition,,,,,180288.7700,654390.2260,58.9200,
4402,,,,,180292.8600,654368.1700,58.5500,
Line,,,,,,,,
Attribute Definition,,,,,180218.9500,654340.1299,57.5700,
Attribute Definition,,,,,180218.9500,654338.8460,57.5700,
4402,,,,,179929.3600,654432.8800,60.1300,
Attribute Definition,,,,,180218.9500,654342.6803,57.5700,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179929.3600,654431.5799,60.1300,
Attribute Definition,,,,,179929.3600,654430.2960,60.1300,
4402,,,,,179939.3200,654470.9400,60.3300,
Attribute Definition,,,,,179929.3600,654434.1303,60.1300,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,180218.9500,654341.4300,57.5700,
Attribute Definition,,,,,180177.3600,654477.8903,62.4100,
Attribute Definition,,,,,180177.3600,654475.3399,62.4100,
Attribute Definition,,,,,180177.3600,654474.0560,62.4100,
Circle,,,,,,,,
4402,,,,,180177.3600,654476.6400,62.4100,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,180286.8000,654298.3503,57.6500,
Attribute Definition,,,,,180286.8000,654295.7999,57.6500,
Attribute Definition,,,,,180286.8000,654294.5160,57.6500,
Circle,,,,,,,,
4402,,,,,180286.8000,654297.1000,57.6500,
Line,,,,,,,,
Line,,,,,,,,
4402,,,,,180000.8970,654489.9734,62.9392,
Attribute Definition,,,,,179691.6700,654327.8299,53.6000,
Attribute Definition,,,,,179691.6700,654326.5460,53.6000,
4402,,,,,179684.7900,654314.7300,53.6000,
Attribute Definition,,,,,179691.6700,654330.3803,53.6000,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179684.7900,654313.4299,53.6000,
Attribute Definition,,,,,179684.7900,654312.1460,53.6000,
4402,,,,,179686.9000,654304.7500,53.6000,
Attribute Definition,,,,,179684.7900,654315.9803,53.6000,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,179691.6700,654329.1300,53.6000,
Attribute Definition,,,,,179634.3700,654370.5403,52.2300,
Attribute Definition,,,,,179634.3700,654367.9899,52.2300,
Attribute Definition,,,,,179634.3700,654366.7060,52.2300,
Circle,,,,,,,,
4402,,,,,179634.3700,654369.2900,52.2300,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,179670.6500,654331.2903,53.6000,
Attribute Definition,,,,,179670.6500,654328.7399,53.6000,
Attribute Definition,,,,,179670.6500,654327.4560,53.6000,
Circle,,,,,,,,
4402,,,,,179670.6500,654330.0400,53.6000,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,179726.5900,654350.7360,54.3100,
4402,,,,,179718.7400,654340.6900,54.3100,
Line,,,,,,,,
Attribute Definition,,,,,179726.5900,654352.0199,54.3100,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179726.5900,654354.5703,54.3100,
Attribute Definition,,,,,179718.7400,654338.1060,54.3100,
4402,,,,,179763.0600,654312.8500,56.3300,
Line,,,,,,,,
Attribute Definition,,,,,179718.7400,654339.3899,54.3100,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179718.7400,654341.9403,54.3100,
Line,,,,,,,,
Attribute Definition,,,,,179686.9000,654303.4499,53.6000,
Attribute Definition,,,,,179686.9000,654302.1660,53.6000,
4402,,,,,179698.3900,654304.3500,53.6000,
Attribute Definition,,,,,179686.9000,654306.0003,53.6000,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179698.3900,654303.0499,53.6000,
Attribute Definition,,,,,179698.3900,654301.7660,53.6000,
4402,,,,,179726.5900,654353.3200,54.3100,
Attribute Definition,,,,,179698.3900,654305.6003,53.6000,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179693.1600,654384.7060,52.9500,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179672.8200,654473.2003,52.6800,
Line,,,,,,,,
Attribute Definition,,,,,179677.6600,654555.9199,56.2000,
Attribute Definition,,,,,179677.6600,654554.6360,56.2000,
4402,,,,,179672.8200,654471.9500,52.6800,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179679.4700,654490.0603,52.8800,
Line,,,,,,,,
Attribute Definition,,,,,179672.8200,654470.6499,52.6800,
Attribute Definition,,,,,179672.8200,654469.3660,52.6800,
4402,,,,,179679.4700,654488.8100,52.8800,
Attribute Definition,,,,,179677.6600,654558.4703,56.2000,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,179682.8800,654606.5700,57.8700,
Attribute Definition,,,,,179698.6400,654624.2103,57.8000,
Attribute Definition,,,,,179698.6400,654621.6599,57.8000,
Attribute Definition,,,,,179698.6400,654620.3760,57.8000,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,179677.6600,654557.2200,56.2000,
Attribute Definition,,,,,179682.8800,654607.8203,57.8700,
Attribute Definition,,,,,179682.8800,654605.2699,57.8700,
Attribute Definition,,,,,179682.8800,654603.9860,57.8700,
Circle,,,,,,,,
Attribute Definition,,,,,179628.3500,654299.9703,52.3800,
Attribute Definition,,,,,179628.3500,654297.4199,52.3800,
Line,,,,,,,,
Attribute Definition,,,,,179627.6700,654512.7860,50.9700,
4402,,,,,179628.3500,654298.7200,52.3800,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179693.1600,654388.5403,52.9500,
Attribute Definition,,,,,179693.1600,654385.9899,52.9500,
Line,,,,,,,,
Attribute Definition,,,,,179628.3500,654296.1360,52.3800,
4402,,,,,179693.1600,654387.2900,52.9500,
Line,,,,,,,,
Attribute Definition,,,,,179627.6700,654514.0699,50.9700,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179652.9500,654497.8103,53.3400,
Line,,,,,,,,
Attribute Definition,,,,,179679.4700,654487.5099,52.8800,
Attribute Definition,,,,,179679.4700,654486.2260,52.8800,
4402,,,,,179652.9500,654496.5600,53.3400,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179627.6700,654516.6203,50.9700,
Line,,,,,,,,
Attribute Definition,,,,,179652.9500,654495.2599,53.3400,
Attribute Definition,,,,,179652.9500,654493.9760,53.3400,
4402,,,,,179627.6700,654515.3700,50.9700,
Circle,,,,,,,,
Attribute Definition,,,,,179773.2600,654363.5103,55.7200,
Attribute Definition,,,,,179773.2600,654360.9599,55.7200,
Line,,,,,,,,
Attribute Definition,,,,,179795.6300,654350.7960,57.1100,
4402,,,,,179773.2600,654362.2600,55.7200,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179837.7300,654362.1603,58.3700,
Attribute Definition,,,,,179837.7300,654359.6099,58.3700,
Line,,,,,,,,
Attribute Definition,,,,,179773.2600,654359.6760,55.7200,
4402,,,,,179837.7300,654360.9100,58.3700,
Line,,,,,,,,
Attribute Definition,,,,,179795.6300,654352.0799,57.1100,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179765.3100,654396.0403,55.7200,
Line,,,,,,,,
Attribute Definition,,,,,179735.0200,654397.9099,55.7200,
Attribute Definition,,,,,179735.0200,654396.6260,55.7200,
4402,,,,,179765.3100,654394.7900,55.7200,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179795.6300,654354.6303,57.1100,
Line,,,,,,,,
Attribute Definition,,,,,179765.3100,654393.4899,55.7200,
Attribute Definition,,,,,179765.3100,654392.2060,55.7200,
4402,,,,,179795.6300,654353.3800,57.1100,
Attribute Definition,,,,,179841.9500,654372.1503,58.3700,
Attribute Definition,,,,,179841.9500,654369.5999,58.3700,
Attribute Definition,,,,,179841.9500,654368.3160,58.3700,
Circle,,,,,,,,
4402,,,,,179841.9500,654370.9000,58.3700,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,179679.4100,654411.8303,52.9500,
Attribute Definition,,,,,179679.4100,654409.2799,52.9500,
Attribute Definition,,,,,179679.4100,654407.9960,52.9500,
Circle,,,,,,,,
4402,,,,,179679.4100,654410.5800,52.9500,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,179846.3500,654378.9360,58.5000,
Circle,,,,,,,,
Attribute Definition,,,,,179833.3400,654351.1203,58.0500,
Attribute Definition,,,,,179833.3400,654348.5699,58.0500,
Line,,,,,,,,
Attribute Definition,,,,,179837.7300,654358.3260,58.3700,
4402,,,,,179833.3400,654349.8700,58.0500,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179846.3500,654382.7703,58.5000,
Attribute Definition,,,,,179846.3500,654380.2199,58.5000,
Line,,,,,,,,
Attribute Definition,,,,,179833.3400,654347.2860,58.0500,
4402,,,,,179846.3500,654381.5200,58.5000,
Line,,,,,,,,
Attribute Definition,,,,,179735.0200,654400.4603,55.7200,
4402,,,,,179821.2700,654317.6100,58.1200,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,179823.1700,654327.0060,57.8400,
Circle,,,,,,,,
Attribute Definition,,,,,179823.1700,654330.8403,57.8400,
Attribute Definition,,,,,179823.1700,654328.2899,57.8400,
4402,,,,,179779.8300,654302.1500,58.2400,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,179821.2700,654315.0260,58.1200,
Circle,,,,,,,,
Attribute Definition,,,,,179821.2700,654318.8603,58.1200,
Attribute Definition,,,,,179821.2700,654316.3099,58.1200,
Line,,,,,,,,
Attribute Definition,,,,,179763.0600,654310.2660,56.3300,
4402,,,,,179815.1400,654302.9400,58.1900,
Line,,,,,,,,
Attribute Definition,,,,,179763.0600,654311.5499,56.3300,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179763.0600,654314.1003,56.3300,
Attribute Definition,,,,,179815.1400,654300.3560,58.1900,
4402,,,,,179823.1700,654329.5900,57.8400,
Line,,,,,,,,
Attribute Definition,,,,,179815.1400,654301.6399,58.1900,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179815.1400,654304.1903,58.1900,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,179737.9100,654349.2400,54.3100,
Attribute Definition,,,,,179744.2900,654389.1003,55.7200,
Attribute Definition,,,,,179744.2900,654386.5499,55.7200,
Attribute Definition,,,,,179744.2900,654385.2660,55.7200,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,179735.0200,654399.2100,55.7200,
Attribute Definition,,,,,179737.9100,654350.4903,54.3100,
Attribute Definition,,,,,179737.9100,654347.9399,54.3100,
Attribute Definition,,,,,179737.9100,654346.6560,54.3100,
Circle,,,,,,,,
4402,,,,,179750.9700,654335.5700,56.3300,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,179779.8300,654299.5660,58.2400,
Circle,,,,,,,,
Attribute Definition,,,,,179779.8300,654303.4003,58.2400,
Attribute Definition,,,,,179779.8300,654300.8499,58.2400,
4402,,,,,179744.2900,654387.8500,55.7200,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,179750.9700,654332.9860,56.3300,
Circle,,,,,,,,
Attribute Definition,,,,,179750.9700,654336.8203,56.3300,
Attribute Definition,,,,,179750.9700,654334.2699,56.3300,
Circle,,,,,,,,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,179680.9100,654458.0400,52.6100,
Attribute Definition,,,,,179695.1200,654462.3203,52.9100,
Attribute Definition,,,,,179695.1200,654459.7699,52.9100,
Attribute Definition,,,,,179695.1200,654458.4860,52.9100,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,179698.5100,654446.3200,53.1600,
Attribute Definition,,,,,179680.9100,654459.2903,52.6100,
Attribute Definition,,,,,179680.9100,654456.7399,52.6100,
Attribute Definition,,,,,179680.9100,654455.4560,52.6100,
Circle,,,,,,,,
4402,,,,,179648.2900,654347.1500,52.5300,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,179792.0500,654411.8560,56.3600,
Circle,,,,,,,,
Attribute Definition,,,,,179792.0500,654415.6903,56.3600,
Attribute Definition,,,,,179792.0500,654413.1399,56.3600,
4402,,,,,179695.1200,654461.0700,52.9100,
Line,,,,,,,,
Line,,,,,,,,
Attribute Definition,,,,,179648.2900,654344.5660,52.5300,
Circle,,,,,,,,
Attribute Definition,,,,,179648.2900,654348.4003,52.5300,
Attribute Definition,,,,,179648.2900,654345.8499,52.5300,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179734.1500,654361.6403,55.0600,
Line,,,,,,,,
Attribute Definition,,,,,179743.7300,654359.9699,55.3600,
Attribute Definition,,,,,179743.7300,654358.6860,55.3600,
4402,,,,,179734.1500,654360.3900,55.0600,
Line,,,,,,,,
Circle,,,,,,,,
Attribute Definition,,,,,179888.1000,654594.2403,60.3000,
Line,,,,,,,,
Attribute Definition,,,,,179734.1500,654359.0899,55.0600,
Attribute Definition,,,,,179734.1500,654357.8060,55.0600,
4402,,,,,179888.1000,654592.9900,60.3000,
Attribute Definition,,,,,179743.7300,654362.5203,55.3600,
Line,,,,,,,,
Line,,,,,,,,
Circle,,,,,,,,
4402,,,,,179859.0800,654393.5800,58.5700,
Attribute Definition,,,,,179698.5100,654447.5703,53.1600,
Attribute Definition,,,,,179698.5100,654445.0199,53.1600,
